Дата операции,Референс проводки,Приход,Расход
3/31/2021 19:32,CRD_4VB5A6,0,1996.24
3/31/2021 18:23,B013103210073654,2000,0
3/31/2021 17:13,CRD_4VB5A6',0,1996.24
3/31/2021 16:04,CRD_49V6Y4,0,139
3/31/2021 14:55,CRD_4A18T4,0,2768.44
3/31/2021 13:46,CRD_88Y0C6,0,2064.23
3/31/2021 12:36,B013103210010452,5000,0
3/31/2021 11:27,CRD_88Y0C6',0,2064.23
3/31/2021 10:18,CRD_78Z939,0,90
3/31/2021 9:09,CRD_3XE7F6,0,190
3/31/2021 8:00,CRD_2CE349,0,180
3/30/2021 21:07,CRD_6Z17X1,0,76
3/30/2021 19:15,CRD_3C52VY,0,238.4
3/30/2021 17:22,CRD_1112VY,0,238.4
3/30/2021 15:30,B013003210108614,1000,0
3/30/2021 13:37,CRD_1112VY',0,238.4
3/30/2021 11:45,CRD_1EM9KY,0,438.6
3/30/2021 9:52,B013003210101135,500,0
3/30/2021 8:00,CRD_1EM9KY',0,438.6
3/29/2021 18:00,CRD_6K301F,0,38
3/29/2021 13:00,CRD_5551BN,0,180
3/29/2021 8:00,CRD_3HC11F,0,49
3/28/2021 21:07,CRD_6XE3E7,0,409
3/28/2021 19:15,C072803210054745,0,3000
3/28/2021 17:22,B012803210153835,3000,0
3/28/2021 15:30,C072803210054745',0,3000
3/28/2021 13:37,CRD_3970H6,0,2032.06
3/28/2021 11:45,B012803210010950,1000,0
3/28/2021 9:52,CRD_3970H6',0,2032.06
3/28/2021 8:00,CRD_2N235V,0,394.31
3/27/2021 20:51,CRD_83U614,0,200
3/27/2021 18:42,CRD_24V193,0,5499
3/27/2021 16:34,B012703210160527,7000,0
3/27/2021 14:25,CRD_24V193',0,5499
3/27/2021 12:17,CRD_1Z0273,0,7696
3/27/2021 10:08,B012703210159013,8000,0
3/27/2021 8:00,CRD_1Z0273',0,7696
3/26/2021 19:15,CRD_69F2BH,0,140
3/26/2021 15:30,CRD_6FU5WH,0,120
3/26/2021 11:45,CRD_8UV5VR,0,180
3/26/2021 8:00,CRD_6602WR,0,270
3/24/2021 18:00,CRD_3858FZ,0,119
3/24/2021 13:00,CRD_3R98BZ,0,110
3/24/2021 8:00,CRD_1EB2HZ,0,119
3/23/2021 19:15,CRD_83Y9TS,0,543.75
3/23/2021 15:30,CRD_1088MS,0,2338.14
3/23/2021 11:45,CRD_7YV3BN,0,179
3/23/2021 8:00,A012303210111483,0,300
3/22/2021 18:00,CRD_8X75AC,0,1269.15
3/22/2021 13:00,CRD_8M730E,0,2013.75
3/22/2021 8:00,CRD_6H74F8,0,44
3/21/2021 20:00,CRD_9KE526,0,164
3/21/2021 17:00,CRD_6V0043,0,2090
3/21/2021 14:00,CRD_33S4A2,0,165
3/21/2021 11:00,CRD_94S473,0,353
3/21/2021 8:00,CRD_7C99Z0,0,169
3/20/2021 18:00,CRD_89V01S,0,1670.87
3/20/2021 13:00,CRD_7EN69S,0,599
3/20/2021 8:00,CRD_2BR3WW,0,499
3/19/2021 21:30,CRD_8NW4MA,0,170
3/19/2021 20:00,CRD_6XW7BA,0,140
3/19/2021 18:30,CRD_2B54NE,0,55
3/19/2021 17:00,CRD_1ZH74C,0,3408.9
3/19/2021 15:30,B011903210199729,0,40000
3/19/2021 14:00,C161903210076000,0,30000
3/19/2021 12:30,C171903210054828,3000,0
3/19/2021 11:00,OP1ED213J0017NDG,0,31200
3/19/2021 9:30,OP1ED213J0012DLN,104000,0
3/19/2021 8:00,A021903210000472,0,1000
3/18/2021 20:00,CRD_7UT8E6,0,2628.96
3/18/2021 17:00,MOYB 18103000039,0,2411.6
3/18/2021 14:00,C171803210043747,15000,0
3/18/2021 11:00,B011803210153580,3000,0
3/18/2021 8:00,MOYB 18103000039',0,2411.6
3/17/2021 8:00,MOYB 17103000017,0,578.4
3/16/2021 8:00,CRD_4ZR7UC,0,44
3/14/2021 19:15,CRD_3X25ZU,0,2810.26
3/14/2021 15:30,CRD_30406U,0,9132.8
3/14/2021 11:45,CRD_24651U,0,149
3/14/2021 8:00,MPL1_MHGUGPD0001,921.41,0
3/13/2021 15:30,CRD_7FX5FH,0,1970
3/13/2021 8:00,CRD_6SF8FH,0,100
3/12/2021 21:38,CRD_59U619,0,566
3/12/2021 20:16,CRD_3NU4W7,0,169
3/12/2021 18:54,CRD_8VC665,0,179
3/12/2021 17:32,CRD_79M3X8,0,209
3/12/2021 16:10,CRD_7220B8,0,180
3/12/2021 14:49,CRD_34H1K9,0,200
3/12/2021 13:27,CRD_3KR324,0,2072.25
3/12/2021 12:05,CRD_18W9B8,0,658
3/12/2021 10:43,C171203210007267,15000,0
3/12/2021 9:21,B011203210013343,3000,0
3/12/2021 8:00,CRD_18W9B8',0,658
3/9/2021 8:00,CRD_5NN685,0,308
3/8/2021 20:30,CRD_8NM6ZW,0,1954.55
3/8/2021 18:00,B010803210059990,1000,0
3/8/2021 15:30,CRD_8NM6ZW',0,1954.55
3/8/2021 13:00,CRD_7K01AZ,0,925
3/8/2021 10:30,B010803210014392,2000,0
3/8/2021 8:00,CRD_7K01AZ',0,925
3/7/2021 21:20,CRD_7VW6FN,0,1621.5
3/7/2021 19:40,CRD_3NE3HN,0,66.5
3/7/2021 18:00,CRD_5K43SW,0,179
3/7/2021 16:20,B010703210054787,2000,0
3/7/2021 14:40,CRD_5K43SW',0,179
3/7/2021 13:00,CRD_2FM49N,0,67
3/7/2021 11:20,CRD_7AC97N,0,41990
3/7/2021 9:40,B010703210047559,42000,0
3/7/2021 8:00,CRD_7AC97N',0,41990
3/6/2021 21:38,CRD_91W8WB,0,19.99
3/6/2021 20:16,CRD_84C5RA,0,699
3/6/2021 18:54,CRD_8T159B,0,106
3/6/2021 17:32,CRD_8N942A,0,980
3/6/2021 16:10,CRD_7N2748,0,2434.8
3/6/2021 14:49,B010603210129505,4000,0
3/6/2021 13:27,CRD_7N2748',0,2434.8
3/6/2021 12:05,CRD_4RW899,0,1475
3/6/2021 10:43,CRD_3WM589,0,4035.14
3/6/2021 9:21,CRD_29W37C,0,3900
3/6/2021 8:00,CRD_2483FE,0,449
3/5/2021 21:45,CRD_9WE5X2,0,2220.24
3/5/2021 20:30,CRD_71Z2T1,0,299
3/5/2021 19:15,CRD_7HZ7M1,0,1550
3/5/2021 18:00,CRD_4K6023,0,5646
3/5/2021 16:45,C020503210011476,0,35000
3/5/2021 15:30,B010503210166075,0,25000
3/5/2021 14:15,OP1ED2135001B6T7,0,32846.37
3/5/2021 13:00,OP1ED21350017ZZA,109487.9,0
3/5/2021 11:45,OP1ED2135001B699,0,522
3/5/2021 10:30,OP1ED21350017ZZ8,1740,0
3/5/2021 9:15,B010503210126719,2000,0
3/5/2021 8:00,CRD_4K6023',0,5646
3/4/2021 21:07,CRD_7815YK,0,298
3/4/2021 19:15,CRD_65E2CT,0,624
3/4/2021 17:22,B010403210160549,700,0
3/4/2021 15:30,CRD_65E2CT',0,624
3/4/2021 13:37,CRD_73N20M,0,179
3/4/2021 11:45,CRD_4CH47T,0,800
3/4/2021 9:52,CRD_1V23ET,0,34
3/4/2021 8:00,CRD_43Y0ZK,0,848.41
3/3/2021 18:00,CRD_6NA95C,0,3158.02
3/3/2021 13:00,B010303210139272,5000,0
3/3/2021 8:00,CRD_6NA95C',0,3158.02
3/2/2021 8:00,CRD_34C1AZ,0,240
3/1/2021 8:00,A010103210120218,0,300
2/28/2021 19:15,PML0628AJLQ9C001,103.27,0
2/28/2021 15:30,C072802210028146,0,4500
2/28/2021 11:45,B012802210085146,4500,0
2/28/2021 8:00,C072802210028146',0,4500
2/27/2021 18:00,CRD_4U9136,0,445
2/27/2021 13:00,CRD_11B1H1,0,1230
2/27/2021 8:00,CRD_1MF0H1,0,765
2/26/2021 21:20,CRD_8347HM,0,140
2/26/2021 19:40,CRD_6ES5ZN,0,1710.93
2/26/2021 18:00,CRD_6A838M,0,140
2/26/2021 16:20,CRD_6W02XN,0,299
2/26/2021 14:40,CRD_6HM74M,0,2058.75
2/26/2021 13:00,CRD_4NZ4NT,0,180
2/26/2021 11:20,CRD_2TZ8HT,0,209
2/26/2021 9:40,CRD_1MR2WU,0,112
2/26/2021 8:00,MOYB 26102000351,0,30
2/25/2021 8:00,CRD_66794A,0,350
2/24/2021 20:30,CRD_4WS265,0,1484.75
2/24/2021 18:00,CRD_9K30V3,0,180
2/24/2021 15:30,CRD_5SC283,0,179
2/24/2021 13:00,CRD_44B7V4,0,665
2/24/2021 10:30,CRD_35N2A0,0,3500
2/24/2021 8:00,C172402210048426,5531,0
2/22/2021 21:20,CRD_81819H,0,559
2/22/2021 19:40,CRD_8EY58E,0,4402
2/22/2021 18:00,CRD_6N788H,0,1109
2/22/2021 16:20,CRD_47278E,0,48
2/22/2021 14:40,CRD_1CF19R,0,166
2/22/2021 13:00,CRD_5MW5AH,0,1329
2/22/2021 11:20,CRD_4XE8YH,0,2270
2/22/2021 9:40,CRD_24475K,0,73
2/22/2021 8:00,A022202210000453,0,1000
2/21/2021 21:20,CRD_9T3139,0,810
2/21/2021 19:40,CRD_7TX339,0,703
2/21/2021 18:00,CRD_6T17V8,0,921
2/21/2021 16:20,CRD_2R330A,0,250
2/21/2021 14:40,CRD_5V02C7,0,272.25
2/21/2021 13:00,CRD_4ZR985,0,169
2/21/2021 11:20,CRD_4X0385,0,1400
2/21/2021 9:40,C072102210058162,0,1985
2/21/2021 8:00,B012102210016765,0,20000
2/20/2021 15:30,CRD_6WC1BW,0,599
2/20/2021 8:00,CRD_6BE35V,0,8650
2/19/2021 20:51,CRD_7T46SN,0,1624.86
2/19/2021 18:42,CRD_3MK8FN,0,180
2/19/2021 16:34,OST1_MHCLYHV0002,0,292.5
2/19/2021 14:25,C181902210038925,0,15000
2/19/2021 12:17,OP1ED212J000X0CC,0,31200
2/19/2021 10:08,OP1ED212J000WL9D,104000,0
2/19/2021 8:00,A021902210000650,0,137
2/17/2021 20:51,CRD_6BY3CW,0,179
2/17/2021 18:42,CRD_4WB1H2,0,339
2/17/2021 16:34,CRD_4NK8F1,0,180
2/17/2021 14:25,MOYB 17102000029,0,2343.31
2/17/2021 12:17,B011702210134938,3000,0
2/17/2021 10:08,MOYB 17102000029',0,2343.31
2/17/2021 8:00,MOYB 17102000015,0,646.69
2/16/2021 8:00,CRD_1B960K,0,245
2/15/2021 8:00,CRD_7E14A6,0,672.88
2/14/2021 21:07,CRD_94W3B0,0,190
2/14/2021 19:15,CRD_39B9C0,0,150
2/14/2021 17:22,CRD_34W6A0,0,270
2/14/2021 15:30,CRD_3WE304,0,619.45
2/14/2021 13:37,CRD_3R51B0,0,150
2/14/2021 11:45,CRD_7BB0R2,0,2340
2/14/2021 9:52,CRD_3VB36Z,0,149
2/14/2021 8:00,C171402210031951,1420,0
2/13/2021 19:15,CRD_7T502R,0,398
2/13/2021 15:30,CRD_2YC8CS,0,2264.99
2/13/2021 11:45,MPL1_MHBILXD0002,3055.26,0
2/13/2021 8:00,A011302210078577,0,300
2/12/2021 20:51,CRD_83M94C,0,351.81
2/12/2021 18:42,CRD_7VC2NE,0,3254
2/12/2021 16:34,CRD_42U4MF,0,1495.42
2/12/2021 14:25,CRD_2M82RE,0,100
2/12/2021 12:17,C021202210011458,0,50000
2/12/2021 10:08,B011202210165942,30000,0
2/12/2021 8:00,C021202210011458',0,50000
2/11/2021 15:30,CRD_2F3514,0,1684.73
2/11/2021 8:00,CRD_7C90UZ,0,169
2/10/2021 8:00,CRD_5B55ZN,0,179
2/9/2021 15:30,CRD_4U8819,0,500
2/9/2021 8:00,A010902210009275,0,876
2/8/2021 15:30,CRD_6XR481,0,1022
2/8/2021 8:00,CRD_8M7671,0,1809
2/7/2021 19:15,CRD_8ES15T,0,3000
2/7/2021 15:30,CRD_7HE25T,0,550
2/7/2021 11:45,OP1OD21270000DFF,0,5900
2/7/2021 8:00,C160702210013875,0,6500
2/6/2021 21:50,CRD_85X40F,0,770
2/6/2021 20:41,CRD_84C0KM,0,540
2/6/2021 19:32,CRD_8WZ2BE,0,1025.76
2/6/2021 18:23,CRD_7H672F,0,990
2/6/2021 17:13,CRD_63M8WM,0,4369.64
2/6/2021 16:04,CRD_5WC49M,0,7710.5
2/6/2021 14:55,CRD_4RW4MC,0,2434.8
2/6/2021 13:46,CRD_35C22F,0,324
2/6/2021 12:36,CRD_3093CM,0,210
2/6/2021 11:27,CRD_26B1TE,0,4110.86
2/6/2021 10:18,OST1_MHAAVMT0001,0,46.61
2/6/2021 9:09,C180602210053670,0,2390
2/6/2021 8:00,A010602210091151,0,300
2/5/2021 21:38,CRD_9AR409,0,712.3
2/5/2021 20:16,CRD_7RV609,0,437
2/5/2021 18:54,CRD_2SV6Y8,0,240
2/5/2021 17:32,CRD_7KM916,0,100
2/5/2021 16:10,OP1ED2125000VS2F,0,32610.57
2/5/2021 14:49,OP1ED2125000PMPX,108701.9,0
2/5/2021 13:27,OP1ED2125000VRRX,0,522
2/5/2021 12:05,OP1ED2125000PMPS,1740,0
2/5/2021 10:43,C160502210016775,0,28940
2/5/2021 9:21,OP1ED21250003LAM,28940,0
2/5/2021 8:00,C160502210016775',0,28940
2/4/2021 19:15,CRD_3ZM2TV,0,116.93
2/4/2021 15:30,CRD_1W00TV,0,1461.58
2/4/2021 11:45,B010402210036758,2000,0
2/4/2021 8:00,CRD_1W00TV',0,1461.58
2/3/2021 8:00,CRD_2V712R,0,287.96
2/2/2021 8:00,CRD_8TK0F9,0,179
2/1/2021 8:00,CRD_4EH203,0,765.5
1/31/2021 22:00,CRD_94101U,0,256
1/31/2021 21:00,CRD_89Y6ZT,0,2187.5
1/31/2021 20:00,CRD_66T2NS,0,460
1/31/2021 19:00,CRD_6N600U,0,2187.5
1/31/2021 18:00,PML0628AJLQ9C001,150.72,0
1/31/2021 17:00,B013101210153444,5000,0
1/31/2021 16:00,CRD_6N600U',0,2187.5
1/31/2021 15:00,CRD_41B94S,0,4037
1/31/2021 14:00,CRD_3WH6RS,0,120
1/31/2021 13:00,CRD_1ME8SR,0,8869
1/31/2021 12:00,B013101210085624,10000,0
1/31/2021 11:00,CRD_1ME8SR',0,8869
1/31/2021 10:00,OP1OD211V00016DR,0,1000
1/31/2021 9:00,B013101210072091,5000,0
1/31/2021 8:00,OP1OD211V00016DR',0,1000
1/30/2021 15:30,CRD_9RS8M9,0,770.45
1/30/2021 8:00,CRD_4H49M9,0,93.5
1/29/2021 18:00,CRD_7YX0Y4,0,177.6
1/29/2021 13:00,CRD_7BK6Y4,0,1413
1/29/2021 8:00,CRD_37T3B4,0,180
1/28/2021 20:30,CRD_3BE63R,0,880
1/28/2021 18:00,CRD_23170R,0,50
1/28/2021 15:30,CRD_9F49WS,0,3055.26
1/28/2021 13:00,B012801210073634,5000,0
1/28/2021 10:30,CRD_9F49WS',0,3055.26
1/28/2021 8:00,CRD_59N4ES,0,505
1/27/2021 20:51,CRD_7X971F,0,490
1/27/2021 18:42,CRD_8ZB2CF,0,180
1/27/2021 16:34,CRD_6X11EF,0,270
1/27/2021 14:25,CRD_4ZW3ZA,0,690
1/27/2021 12:17,CRD_4MC9AE,0,629.6
1/27/2021 10:08,CRD_2S24HH,0,378
1/27/2021 8:00,A022701210001926,0,1000
1/26/2021 20:30,CRD_1XK0V2,0,2140.79
1/26/2021 18:00,CRD_6Y77Z6,0,279
1/26/2021 15:30,CRD_4BM8Y2,0,899
1/26/2021 13:00,CRD_3W34Z3,0,1762
1/26/2021 10:30,A012601210081609,0,300
1/26/2021 8:00,C072601210036745,0,1410
1/25/2021 19:15,CRD_7Z83RT,0,801.84
1/25/2021 15:30,CRD_4497YW,0,379.3
1/25/2021 11:45,CRD_44U7AW,0,300.4
1/25/2021 8:00,CRD_7EZ1RW,0,466.5
1/24/2021 20:00,CRD_9H64SH,0,790.85
1/24/2021 17:00,CRD_31B90M,0,610.8
1/24/2021 14:00,CRD_8T98FH,0,279
1/24/2021 11:00,OST1_MGXNRPU0001,0,7.8
1/24/2021 8:00,C182401210014826,0,400
1/23/2021 20:30,CRD_72X3UB,0,457
1/23/2021 18:00,CRD_6ZW2EB,0,280
1/23/2021 15:30,CRD_6U859B,0,114
1/23/2021 13:00,CRD_5N81R6,0,279
1/23/2021 10:30,CRD_5NS39B,0,1080
1/23/2021 8:00,CRD_32R3WB,0,1719.81
1/22/2021 20:00,CRD_5XB5HY,0,590
1/22/2021 17:00,CRD_5VT4WY,0,310
1/22/2021 14:00,CRD_2MK4N1,0,275
1/22/2021 11:00,CRD_721243,0,1175
1/22/2021 8:00,CRD_25S542,0,180
1/21/2021 20:00,CRD_3CY5AN,0,1757.02
1/21/2021 17:00,CRD_9C309M,0,169
1/21/2021 14:00,CRD_8FV88M,0,9
1/21/2021 11:00,CRD_3XX78M,0,84
1/21/2021 8:00,CRD_3VV0YR,0,179
1/20/2021 21:30,CRD_6VT6H9,0,1065
1/20/2021 20:00,CRD_7394UC,0,180
1/20/2021 18:30,CRD_52N7NE,0,100
1/20/2021 17:00,CRD_26K35A,0,599
1/20/2021 15:30,CRD_2YC2KA,0,905
1/20/2021 14:00,CRD_2YA1WE,0,139
1/20/2021 12:30,C022001210018035,0,40000
1/20/2021 11:00,B012001210228013,0,10000
1/20/2021 9:30,OP1ED211K001W39I,0,31200
1/20/2021 8:00,OP1ED211K001VYLD,104000,0
1/19/2021 8:00,CRD_7FA9H4,0,179
1/18/2021 20:30,CRD_9AW7HT,0,2301.11
1/18/2021 18:00,CRD_8273KT,0,415
1/18/2021 15:30,CRD_78E5FT,0,179
1/18/2021 13:00,CRD_4FB49U,0,1100
1/18/2021 10:30,B011801210052144,9300,0
1/18/2021 8:00,CRD_4FB49U',0,1100
1/17/2021 22:00,CRD_9M81NM,0,1292.39
1/17/2021 21:00,B011701210130739,1000,0
1/17/2021 20:00,CRD_9M81NM',0,1292.39
1/17/2021 19:00,CRD_8FH0EE,0,2926
1/17/2021 18:00,B011701210074243,2000,0
1/17/2021 17:00,CRD_8FH0EE',0,2926
1/17/2021 16:00,CRD_8CT8FH,0,2265
1/17/2021 15:00,B011701210054226,4000,0
1/17/2021 14:00,CRD_8CT8FH',0,2265
1/17/2021 13:00,CRD_96496C,0,508
1/17/2021 12:00,CRD_5Y96KE,0,4870
1/17/2021 11:00,MOYB 17101000031,0,2462.88
1/17/2021 10:00,B011701210013668,6000,0
1/17/2021 9:00,MOYB 17101000031',0,2462.88
1/17/2021 8:00,MOYB 17101000019,0,527.12
1/16/2021 18:00,CRD_6WA6W8,0,417.07
1/16/2021 13:00,CRD_6UN3K8,0,1155
1/16/2021 8:00,MPL1_MGWAXYX0001,2499.8,0
1/15/2021 19:15,CRD_9R11WZ,0,2500
1/15/2021 15:30,CRD_8W38XZ,0,180
1/15/2021 11:45,CRD_72T5KV,0,3701
1/15/2021 8:00,CRD_6UH161,0,865
1/14/2021 18:00,CRD_79A1MF,0,179
1/14/2021 13:00,CRD_63T6YF,0,149
1/14/2021 8:00,CRD_3ZR0HF,0,1469.85
1/13/2021 20:00,CRD_65816A,0,1120
1/13/2021 17:00,CRD_50W176,0,279
1/13/2021 14:00,CRD_3CU4MA,0,100
1/13/2021 11:00,CRD_14N346,0,400
1/13/2021 8:00,C021301210007001,0,8300
1/12/2021 18:00,CRD_4YF82Z,0,73
1/12/2021 13:00,CRD_3TT4NZ,0,1335
1/12/2021 8:00,CRD_4AB7M1,0,100
1/11/2021 15:30,CRD_6W20CT,0,2890.07
1/11/2021 8:00,CRD_76Z0ST,0,279
1/10/2021 20:00,CRD_8HH6WR,0,338
1/10/2021 17:00,CRD_7TB5BM,0,1131.65
1/10/2021 14:00,CRD_92N7CM,0,2195
1/10/2021 11:00,CRD_9SH5MS,0,179
1/10/2021 8:00,CRD_9K84MM,0,720
1/9/2021 8:00,CRD_1W00YK,0,179
1/8/2021 21:20,CRD_90047C,0,1046.87
1/8/2021 19:40,CRD_6AA9MB,0,54
1/8/2021 18:00,CRD_51H2NB,0,60
1/8/2021 16:20,CRD_2KX6WB,0,888.3
1/8/2021 14:40,CRD_7F014A,0,240
1/8/2021 13:00,CRD_43N5X9,0,1861
1/8/2021 11:20,CRD_14B74A,0,930
1/8/2021 9:40,MOYB 08101000071,0,30
1/8/2021 8:00,A020801210000513,0,1000
1/7/2021 20:30,CRD_917128,0,279
1/7/2021 18:00,CRD_3599W7,0,143
1/7/2021 15:30,CRD_9611F7,0,1500
1/7/2021 13:00,C170701210015708,700,0
1/7/2021 10:30,C160701210045353,0,700
1/7/2021 8:00,C160701210038691,0,900
1/6/2021 20:00,CRD_75M263,0,280
1/6/2021 17:00,CRD_4SC353,0,3740
1/6/2021 14:00,CRD_2EV4Y5,0,5575
1/6/2021 11:00,CRD_5CX0C2,0,1400
1/6/2021 8:00,A010601210012595,0,300
1/5/2021 8:00,CRD_63U3XZ,0,1802.4
1/4/2021 20:00,CRD_2778XU,0,545.82
1/4/2021 17:00,CRD_3720CR,0,2434.8
1/4/2021 14:00,CRD_14053V,0,279
1/4/2021 11:00,OST1_MGTUAJN0001,0,52.65
1/4/2021 8:00,C180401210026746,0,2700
1/3/2021 19:15,CRD_2VC28R,0,890
1/3/2021 15:30,CRD_7NB20N,0,1975.5
1/3/2021 11:45,CRD_6MC50N,0,934.03
1/3/2021 8:00,CRD_52S5YM,0,700
1/2/2021 20:30,CRD_9E67SK,0,289
1/2/2021 18:00,CRD_7M521M,0,3630
1/2/2021 15:30,CRD_6UF5SF,0,4186.58
1/2/2021 13:00,CRD_6F29ZF,0,1410
1/2/2021 10:30,CRD_5TY45M,0,20
1/2/2021 8:00,CRD_19813M,0,250
12/31/2020 18:00,CRD_7W8397,0,3585.73
12/31/2020 13:00,CRD_7R53B7,0,5380
12/31/2020 8:00,PML0628AJLQ9C001,213.14,0
12/30/2020 20:51,OP1ED20CU002OAP4,0,32879.07
12/30/2020 18:42,OP1ED20CU002MJ1I,109596.9,0
12/30/2020 16:34,OP1ED20CU002OAMC,0,522
12/30/2020 14:25,OP1ED20CU002MJ1G,1740,0
12/30/2020 12:17,B013012200172617,2000,0
12/30/2020 10:08,CRD_518762,0,326.85
12/30/2020 8:00,CRD_3WV39Z,0,279
12/29/2020 19:15,CRD_22X2SH,0,1710.18
12/29/2020 15:30,B012912200022308,3000,0
12/29/2020 11:45,CRD_22X2SH',0,1710.18
12/29/2020 8:00,CRD_8SC9VH,0,3230
12/28/2020 18:00,CRD_48W2H8,0,10000
12/28/2020 13:00,B012812200086756,8000,0
12/28/2020 8:00,CRD_48W2H8',0,10000
12/27/2020 19:15,CRD_1R3510,0,4702.16
12/27/2020 15:30,B012712200038929,10000,0
12/27/2020 11:45,CRD_1R3510',0,4702.16
12/27/2020 8:00,CRD_3E04F2,0,179
12/26/2020 20:30,CRD_9Y29XU,0,1398
12/26/2020 18:00,CRD_2KM2ZS,0,875
12/26/2020 15:30,CRD_1WS40S,0,5
12/26/2020 13:00,CRD_1RY9HR,0,770
12/26/2020 10:30,B012612200094535,4000,0
12/26/2020 8:00,CRD_1RY9HR',0,770
12/25/2020 18:00,CRD_69M0TC,0,457
12/25/2020 13:00,CRD_20F5VC,0,2555.41
12/25/2020 8:00,CRD_8K62N9,0,2170
12/24/2020 20:00,CRD_304873,0,674.57
12/24/2020 17:00,B012412200051633,6000,0
12/24/2020 14:00,CRD_304873',0,674.57
12/24/2020 11:00,CRD_8XX2B0,0,2270
12/24/2020 8:00,CRD_4M41X0,0,3999
12/23/2020 20:51,CRD_53922R,0,1348.94
12/23/2020 18:42,CRD_5Z23WT,0,180
12/23/2020 16:34,CRD_4RB43V,0,279
12/23/2020 14:25,CRD_1NC8UU,0,1045
12/23/2020 12:17,C022312200008207,0,40000
12/23/2020 10:08,B012312200114504,40000,0
12/23/2020 8:00,C022312200008207',0,40000
12/22/2020 21:38,CRD_72F9FA,0,759
12/22/2020 20:16,CRD_7SY13E,0,8100
12/22/2020 18:54,CRD_5RS9K9,0,956.83
12/22/2020 17:32,CRD_5FU12C,0,3478.92
12/22/2020 16:10,CRD_4S925E,0,8100
12/22/2020 14:49,CRD_269589,0,1699
12/22/2020 13:27,CRD_25U6HA,0,2999
12/22/2020 12:05,C172212200026981,8100,0
12/22/2020 10:43,C072212200103124,0,30000
12/22/2020 9:21,B012212200137560,30000,0
12/22/2020 8:00,C072212200103124',0,30000
12/21/2020 20:51,CRD_3BB046,0,938
12/21/2020 18:42,CRD_75U4X5,0,319
12/21/2020 16:34,CRD_5TK3R0,0,899
12/21/2020 14:25,CRD_5RM035,0,180
12/21/2020 12:17,CRD_37E821,0,169
12/21/2020 10:08,CRD_22F2V0,0,199
12/21/2020 8:00,OP1ED20CL0003EHD,5000,0
12/20/2020 21:20,CRD_9TS48Z,0,1970.46
12/20/2020 19:40,CRD_9B230W,0,545.29
12/20/2020 18:00,CRD_53505T,0,599
12/20/2020 16:20,CRD_5X82WT,0,20
12/20/2020 14:40,CRD_45U7ST,0,1460
12/20/2020 13:00,CRD_3W49FS,0,20189
12/20/2020 11:20,CRD_2ZF8ET,0,94
12/20/2020 9:40,CRD_2N93VV,0,2199
12/20/2020 8:00,CRD_1HC7ST,0,480
12/19/2020 21:50,CRD_87A55C,0,559
12/19/2020 20:41,CRD_8X27AF,0,1799
12/19/2020 19:32,CRD_7TN8KM,0,340
12/19/2020 18:23,CRD_6AE4NN,0,690
12/19/2020 17:13,CRD_53229M,0,600
12/19/2020 16:04,CRD_2SW8WN,0,265
12/19/2020 14:55,CRD_2H67HM,0,2149
12/19/2020 13:46,CRD_12984C,0,300
12/19/2020 12:36,C161912200093974,0,1000
12/19/2020 11:27,C071912200129036,0,300
12/19/2020 10:18,OST1_MGQTGOO0002,0,7.8
12/19/2020 9:09,C181912200019746,0,400
12/19/2020 8:00,B011912200091863,0,25000
12/18/2020 20:00,CRD_8VT3X2,0,255
12/18/2020 17:00,CRD_4V73F4,0,525
12/18/2020 14:00,CRD_2K89W5,0,6079
12/18/2020 11:00,OP1ED20CI0012BX6,0,31200
12/18/2020 8:00,OP1ED20CI00103OM,104000,0
12/17/2020 18:00,CRD_2562MU,0,1364.45
12/17/2020 13:00,CRD_88M15Y,0,2170
12/17/2020 8:00,,0,2990
12/16/2020 20:30,CRD_6T70BC,0,350
12/16/2020 18:00,CRD_5BE7HM,0,90
12/16/2020 15:30,CRD_4K33BM,0,319
12/16/2020 13:00,CRD_1UC1KK,0,180
12/16/2020 10:30,A021612200007057,0,1000
12/16/2020 8:00,A011612200014529,0,300
12/15/2020 8:00,CRD_1HZ8H4,0,861.9
12/14/2020 20:51,CRD_8B335W,0,2244.48
12/14/2020 18:42,CRD_6429WZ,0,2155
12/14/2020 16:34,CRD_5WC8KW,0,1100
12/14/2020 14:25,CRD_40B4KY,0,180
12/14/2020 12:17,CRD_2FU16U,0,149
12/14/2020 10:08,OST1_MGPSSAF0001,0,9.75
12/14/2020 8:00,C181412200002507,0,500
12/13/2020 19:15,CRD_98S0HH,0,1284
12/13/2020 15:30,CRD_8HS5BR,0,1269.24
12/13/2020 11:45,CRD_7YS92K,0,133
12/13/2020 8:00,CRD_1KA3RH,0,442
12/12/2020 15:30,CRD_7CX9SA,0,350
12/12/2020 8:00,CRD_6XZ1SA,0,381
12/11/2020 19:15,CRD_8940W0,0,440
12/11/2020 15:30,CRD_8UK1X0,0,2555.67
12/11/2020 11:45,CRD_1608V2,0,996
12/11/2020 8:00,CRD_1EW51W,0,1990
12/10/2020 19:15,CRD_9XT9UF,0,1267.01
12/10/2020 15:30,CRD_4Z60VF,0,318
12/10/2020 11:45,CRD_9ZW97V,0,279
12/10/2020 8:00,MPL1_MGPBMPX0002,675.99,0
12/9/2020 8:00,CRD_29E8U9,0,265
12/8/2020 18:00,CRD_69U510,0,387.7
